game_date,game_pk,away_team,home_team,game_type,game_year,sv_id,batter,pitcher,stand,p_throws,events,des,description,type,hit_location,bb_type,balls,strikes,outs_when_up,inning,inning_topbot,pitch_type,plate_x,plate_z,zone,hc_x,hc_y,hit_distance_sc,launch_speed_angle,pitch_name,on_3b,on_2b,on_1b,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,at_bat_number,pitch_number,away_score,home_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,woba_value,woba_denom,babip_value,iso_value,role_key,pitch_number_appearance,pitcher_at_bat_number,times_faced
2024-05-16,20240516TORBAR1,TOR,BAR,R,2024,20240516TORBAR1-01,Jose Vinicio,Juan Benitez,L,R,,Jose Vinicio advances to 1st (single),called_strike,S,,,0,0,0,1,Top,,,,,,,,,,,,,Kyle Maves,Nolan Machibroda,Adam Odd,Hayden Jaco,Carson Burns,Malik Williams,Canice Ejoh,Rick Phillips,1,1,0,0,0,0,0,0,0,0,,,,,SP,1,1,1
2024-05-16,20240516TORBAR1,TOR,BAR,R,2024,20240516TORBAR1-01,Jose Vinicio,Juan Benitez,L,R,,Jose Vinicio advances to 1st (single),ball,B,,,0,1,0,1,Top,,,,,,,,,,,,,Kyle Maves,Nolan Machibroda,Adam Odd,Hayden Jaco,Carson Burns,Malik Williams,Canice Ejoh,Rick Phillips,1,2,0,0,0,0,0,0,0,0,,,,,SP,2,1,1
2024-05-16,20240516TORBAR1,TOR,BAR,R,2024,20240516TORBAR1-01,Jose Vinicio,Juan Benitez,L,R,,Jose Vinicio advances to 1st (single),called_strike,S,,,1,1,0,1,Top,,,,,,,,,,,,,Kyle Maves,Nolan Machibroda,Adam Odd,Hayden Jaco,Carson Burns,Malik Williams,Canice Ejoh,Rick Phillips,1,3,0,0,0,0,0,0,0,0,,,,,SP,3,1,1
2024-05-16,20240516TORBAR1,TOR,BAR,R,2024,20240516TORBAR1-01,Jose Vinicio,Juan Benitez,L,R,,Jose Vinicio advances to 1st (single),ball,B,,,1,2,0,1,Top,,,,,,,,,,,,,Kyle Maves,Nolan Machibroda,Adam Odd,Hayden Jaco,Carson Burns,Malik Williams,Canice Ejoh,Rick Phillips,1,4,0,0,0,0,0,0,0,0,,,,,SP,4,1,1
2024-05-16,20240516TORBAR1,TOR,BAR,R,2024,20240516TORBAR1-01,Jose Vinicio,Juan Benitez,L,R,,Jose Vinicio advances to 1st (single),foul,S,,,2,2,0,1,Top,,,,,,,,,,,,,Kyle Maves,Nolan Machibroda,Adam Odd,Hayden Jaco,Carson Burns,Malik Williams,Canice Ejoh,Rick Phillips,1,5,0,0,0,0,0,0,0,0,,,,,SP,5,1,1
2024-05-16,20240516TORBAR1,TOR,BAR,R,2024,20240516TORBAR1-01,Jose Vinicio,Juan Benitez,L,R,,Jose Vinicio advances to 1st (single),ball,B,,,2,2,0,1,Top,,,,,,,,,,,,,Kyle Maves,Nolan Machibroda,Adam Odd,Hayden Jaco,Carson Burns,Malik Williams,Canice Ejoh,Rick Phillips,1,6,0,0,0,0,0,0,0,0,,,,,SP,6,1,1
2024-05-16,20240516TORBAR1,TOR,BAR,R,2024,20240516TORBAR1-01,Jose Vinicio,Juan Benitez,L,R,single,Jose Vinicio advances to 1st (single),hit_into_play,X,,,3,2,0,1,Top,,,,,,,,,,,,,Kyle Maves,Nolan Machibroda,Adam Odd,Hayden Jaco,Carson Burns,Malik Williams,Canice Ejoh,Rick Phillips,1,7,0,0,0,0,0,0,0,0,,,,,SP,7,1,1
2024-05-16,20240516TORBAR1,TOR,BAR,R,2024,20240516TORBAR1-02,Jordan Castaldo,Juan Benitez,L,R,,"Jose Vinicio advances to 2nd (stolen base), Jordan Castaldo putout (strike out swinging) for out number 1",ball,B,,,0,0,0,1,Top,,,,,,,,,,,,Jose Vinicio,Kyle Maves,Nolan Machibroda,Adam Odd,Hayden Jaco,Carson Burns,Malik Williams,Canice Ejoh,Rick Phillips,2,1,0,0,0,0,0,0,0,0,,,,,SP,8,2,1
2024-05-16,20240516TORBAR1,TOR,BAR,R,2024,20240516TORBAR1-02,Jordan Castaldo,Juan Benitez,L,R,,"Jose Vinicio advances to 2nd (stolen base), Jordan Castaldo putout (strike out swinging) for out number 1",ball,B,,,1,0,0,1,Top,,,,,,,,,,,,Jose Vinicio,Kyle Maves,Nolan Machibroda,Adam Odd,Hayden Jaco,Carson Burns,Malik Williams,Canice Ejoh,Rick Phillips,2,2,0,0,0,0,0,0,0,0,,,,,SP,9,2,1
2024-05-16,20240516TORBAR1,TOR,BAR,R,2024,20240516TORBAR1-02,Jordan Castaldo,Juan Benitez,L,R,,"Jose Vinicio advances to 2nd (stolen base), Jordan Castaldo putout (strike out swinging) for out number 1",foul,S,,,2,0,0,1,Top,,,,,,,,,,,,Jose Vinicio,Kyle Maves,Nolan Machibroda,Adam Odd,Hayden Jaco,Carson Burns,Malik Williams,Canice Ejoh,Rick Phillips,2,3,0,0,0,0,0,0,0,0,,,,,SP,10,2,1
